latitude,longitude,month,severity,ndvi,evi,lai,fpar,elevation,temp,humidity,dew,precipitation,windspeed,pressure,cloudcover,solarradiation,solarenergy
28.759384289686015,75.35586004318725,11,0,1895.0,1106.0,2.5,14.5,226.0,24.675,39.7,8.899999999999999,0.369,12.8,1014.4,62.900000000000006,153.25,13.25
31.374249885744145,78.58985019984762,1,0,-837.0,-474.0,8.323089046493306,34.12598270440252,4857.0,-17.575000000000003,84.1,-18.45,8.2,18.7,1013.15,98.1,147.14999999999998,12.7
9.563684898655987,77.85086991054696,1,0,6300.0,4769.0,8.5,38.5,103.0,26.95,73.19999999999999,21.15,0.0,19.45,1014.05,37.6,262.3,22.65
11.542289071778587,78.48405652194369,8,0,6349.0,4373.5,10.5,46.0,294.0,28.725,73.6,22.75,7.0,8.45,1006.0999999999999,84.25,226.60000000000002,19.7
14.681190024838072,78.108483640758,10,0,3175.5,1629.5,4.5,24.5,242.0,26.825,41.2,11.45,0.0,14.8,1011.2,41.7,278.95,23.95
10.905444246273444,76.08697775079648,8,0,3852,2249,6.0,25.0,22.0,26.299999999999997,91.15,24.25,12.5,18.4,1010.8499999999999,76.05000000000001,246.5,21.4
10.89319143880487,78.14946287248127,1,0,5562,3512,7.0,41.5,132.0,25.25,77.85,20.7,0.0,19.450000000000003,1011.6,48.6,237.4,20.549999999999997
25.809775050894306,71.70537694347613,6,0,1470.5,993.0,2.0,12.0,147.0,32.2,47.55,20.65,0.0,31.9,1005.05,20.299999999999997,323.6,28.0
23.431509056737397,72.198563539709,11,0,4155.2266949152545,2657.593220338983,5.5,38.5,57.0,25.325,47.900000000000006,12.15,0.0,13.9,1012.7,0.0,208.55,17.9
34.844059111709264,78.44083571698468,10,0,-119.5,-104.5,8.323089046493306,34.12598270440252,5686.0,-8.7,47.4,-18.85,0.5,9.55,1024.85,54.650000000000006,241.15,20.85
11.13821171115256,77.09953803575308,12,0,6848.0,3940.5,11.0,55.5,367.0,24.7,54.2,13.35,0.0,17.5,1011.0,27.6,246.39999999999998,21.2
10.654031708175769,76.99321045264585,7,0,6199.5,4041.5,6.5,30.5,273.0,27.175,83.6,23.0,0.0,24.1,1008.55,72.15,272.75,23.6
9.658251905270468,78.69196033967526,3,0,3744.5,2783.5,5.0,28.0,30.0,28.0,64.0,19.3,0.0,15.700000000000001,1012.3499999999999,22.950000000000003,281.6,24.4
15.848688972915326,78.19409054764009,2,0,3001.5,1630.0,5.0,27.0,293.0,28.7,50.349999999999994,15.5,0.0,9.2,1011.45,1.1,277.75,23.95
23.208995328489884,74.3864843242658,1,0,6836.0,3933.5,12.0,57.5,260.0,17.825,69.75,11.95,0.0,14.55,1019.9000000000001,35.95,175.60000000000002,15.2
20.82074834495273,78.5493176660999,2,0,4640.5,2447.0,7.0,41.5,266.0,23.625,45.55,9.15,0.0,7.6,1014.5,5.1000000000000005,255.05,22.15
26.235515212258463,84.4963870808484,7,0,3781.0,2398.0,5.0,22.5,64.0,32.45,64.19999999999999,24.85,1.2999999999999998,22.85,993.25,90.30000000000001,181.75,15.6
26.930778271165405,75.64695487857247,4,0,2145,1443,3.0,16.0,417.0,29.7,23.3,4.65,0.0,23.9,1008.9000000000001,35.75,309.95000000000005,26.75
22.750494713441523,87.87906958859854,11,0,7291,4691,24.0,77.0,9.0,27.45,66.95,19.700000000000003,0.0,15.700000000000001,1012.7,20.75,192.55,16.55
27.41481863428024,74.32422988621586,10,0,2912.0,1899.5,4.0,23.5,325.0,23.9,46.9,9.7,0.0,15.1,1016.05,0.0,215.4,18.55
11.609787754216304,79.6050308524797,11,0,5962.5,3835.5,8.0,45.0,35.0,26.924999999999997,86.44999999999999,24.05,11.2275,19.8,1012.45,82.4,180.35,15.55
24.020532061603877,71.46850662134818,11,0,5431,3422,10.5,58.0,27.0,29.175,41.05,13.75,0.0,13.850000000000001,1012.8,0.25,224.64999999999998,19.55
21.86266066061872,76.1317669534935,7,0,2566.5,1307.5,1.0,6.0,380.0,28.125,75.35,22.700000000000003,8.75,25.9,1003.6,82.1,216.0,18.65
25.676879689378524,73.94142121212126,4,0,2493,1598,3.0,17.5,698.0,29.5,28.8,7.9,0.0,23.25,1007.5999999999999,35.0,287.04999999999995,24.95
28.05627431607627,76.07249896068367,11,0,4155.2266949152545,2657.593220338983,5.0,34.0,320.0,22.325,33.349999999999994,4.6,0.0,15.649999999999999,1013.5,1.9,176.65,15.2
14.80512573045876,78.01209528404046,8,0,2806.0,1520.0,2.0,11.5,244.0,27.825,77.80000000000001,22.799999999999997,6.3,16.35,1004.6500000000001,98.5,150.8,13.05
22.552606216302536,73.73239044243823,8,0,6666.0,4801.5,3.5,15.0,141.0,27.275,83.44999999999999,23.45,6.65,20.7,1003.0,90.55000000000001,159.5,13.8
25.632904745241238,86.54263165036431,1,0,3048.5,1684.0,8.323089046493306,34.12598270440252,36.0,14.875,67.05,7.95,0.0,17.8,1015.6,21.85,195.1,16.8
11.798512570416126,79.45608448298263,11,0,7042.5,4117.0,10.0,45.0,42.0,26.5,84.3,22.95,21.113500000000002,20.2,1012.9000000000001,63.349999999999994,210.65,18.35
33.18837536454041,78.28584847970369,11,0,-351,-367,8.323089046493306,34.12598270440252,5152.0,-19.5,80.4,-22.7,0.0,2.35,1029.6,76.4,217.7,18.799999999999997
26.6719123741158,76.55791941071377,2,0,7386,4718,25.0,77.0,278.0,18.0,57.85,8.05,0.0,10.3,1018.0999999999999,0.1,205.4,17.85
25.71821535965977,70.83078163985421,2,0,1340.0,963.0,2.0,13.0,193.0,25.375,30.75,5.15,0.0,18.5,1014.5,1.4,248.55,21.55
26.891605678465588,73.81577351051185,10,0,3705.0,2411.5,6.5,37.0,345.0,27.125,20.0,1.75,0.0,10.8,1013.65,0.2,212.85,18.35
24.92587294867574,84.9393211578023,8,0,5422.0,3451.0,7.5,30.5,94.0,29.075,85.1,25.55,22.043,31.2,1000.0,78.25,171.25,14.75
21.259967858750844,76.98666085736761,2,0,4355.5,2042.5,9.0,38.0,594.0,24.299999999999997,39.05,7.85,0.0,12.25,1016.4,10.2,242.75,20.9
26.278990004637684,80.58617232125962,4,0,3507.5,2167.0,3.0,17.5,110.0,30.95,40.099999999999994,15.5,0.0,19.450000000000003,1002.4000000000001,52.0,279.2,24.15
10.507693379069352,78.4282298553042,5,0,5103,3293,7.0,37.5,196.0,34.45,63.35,25.049999999999997,0.0,20.35,1007.05,45.3,216.8,18.799999999999997
25.823029234121748,73.28789552930944,5,0,2614.5,1679.5,3.5,18.0,214.0,26.9,70.9,20.15,6.5,20.5,1002.0,42.099999999999994,204.95,17.75
27.56731354261848,73.0737088944278,8,0,2565.5,2147.0,8.323089046493306,34.12598270440252,291.0,30.950000000000003,65.94999999999999,23.4,0.1,27.549999999999997,1001.75,78.95,212.2,18.25
33.318028681207295,75.60347549032744,6,0,6583.5,3910.0,5.0,18.0,3076.0,19.15,61.85,9.55,3.0,16.9,1008.25,65.55000000000001,272.4,23.5
12.699213682258657,79.41893920060633,2,0,6031.5,4021.5,11.0,50.5,108.0,27.85,71.15,19.75,0.0,9.75,1010.95,13.95,282.70000000000005,24.549999999999997
23.126228037543164,70.82066924048225,7,0,1314.0,859.5,1.0,5.0,4.0,29.45,76.45,24.5,7.05,33.849999999999994,1001.3,96.30000000000001,237.75,20.45
12.594497229769539,75.55140911816659,8,0,6525.5,4788.5,7.5,26.5,353.0,24.4,85.44999999999999,20.950000000000003,7.4,9.4,1012.2,55.800000000000004,227.45,19.65
23.01844288125855,82.44322674820569,2,0,3372.5,2019.5,7.0,35.0,460.0,20.1,34.35,1.65,0.0,18.35,1013.0999999999999,3.7,237.1,20.5
9.555932347810122,76.46673388828684,6,0,2240,982,8.323089046493306,34.12598270440252,1.0,28.5,85.05,24.65,5.5,22.3,1008.1,73.94999999999999,209.0,17.950000000000003
10.866659023249102,76.75651366783522,2,0,8554.0,4662.0,66.0,90.0,706.0,26.25,65.7,18.65,0.2,18.55,1013.45,72.8,233.05,20.1
20.482222078889805,74.1280669153351,7,0,5467.5,4833.0,2.0,13.5,576.0,25.6,80.15,20.95,0.15000000000000002,33.1,1005.15,79.15,227.75,19.65
16.428566714235767,79.51449611059222,9,0,6050.5,3990.5,9.5,46.5,165.0,27.5,83.55,23.9,13.65,18.35,1003.5,96.35,100.45,8.6
25.844455875540884,86.51240627837487,5,0,4491.0,3347.5,2.0,10.0,39.0,28.95,48.25,16.0,2.85,15.3,1008.7,70.35,213.05,18.3
11.459242580462925,76.72939585025654,6,0,6340.0,4365.5,9.0,37.5,1984.0,24.799999999999997,77.1,21.9,0.15,24.1,1008.45,62.05,192.25,16.55
34.71895359644029,78.31004049490382,7,0,606.0,302.0,8.323089046493306,34.12598270440252,4795.0,7.0,81.25,3.1500000000000004,2.55,4.7,1016.0,83.85,258.3,22.3
11.34099414234332,76.41868770111351,10,0,9057.0,4244.5,5.5,23.5,464.0,23.675,92.15,23.1,27.245,12.15,1009.5,87.0,77.65,6.75
26.600792077777157,78.61016790957552,5,0,2426.5,1762.5,5.0,23.0,154.0,35.525,31.6,15.45,0.35,26.450000000000003,998.15,25.3,301.35,25.950000000000003
26.565932425487734,84.412398171835,6,0,4028.5,3188.0,7.0,35.0,71.0,36.8,22.9,11.05,0.0,28.25,1002.9000000000001,27.65,335.45,28.95
26.84138898572896,94.26280148906889,9,0,7589.5,4566.0,23.5,71.5,90.0,31.825000000000003,76.6,26.799999999999997,1.2,8.5,1001.9,16.85,291.85,25.5
27.169699543197694,88.26920848579026,3,0,4102.0,2384.0,12.0,48.0,608.0,18.175,54.3,4.85,0.15000000000000002,12.05,1013.9000000000001,30.05,242.55,21.049999999999997
11.686697505218651,75.73939202739707,5,0,7859.0,5105.5,18.0,53.5,23.0,28.0,83.65,24.299999999999997,1.2000000000000002,17.15,1006.3,77.4,250.7,21.6
36.42836437473012,74.04661194472561,11,0,-695.0,-217.0,8.323089046493306,34.12598270440252,4225.0,-11.375,52.65,-20.6,0.0,17.1,1039.65,5.2,178.45,15.4
26.278171784293797,89.9107219682465,6,0,8161.5,6286.5,22.5,45.5,50.0,27.225,89.65,24.6,37.35,11.7,1004.3,90.25,136.8,11.8
27.05665648319412,70.02031538100887,11,0,1688.0,1173.5,8.323089046493306,34.12598270440252,75.0,25.45,38.55,9.25,0.0,29.2,1014.2,0.25,183.64999999999998,16.0
16.349559749856642,79.58146378062784,8,0,8197.0,5681.0,9.0,30.0,345.0,30.775,65.69999999999999,23.2,0.1,25.0,1006.15,89.75,208.25,17.950000000000003
24.785637141264527,73.24662226399784,4,0,3882.5,2294.5,4.0,24.5,805.0,27.925,45.3,12.350000000000001,12.5,20.35,1009.0,66.7,267.0,22.95
25.994496479677913,86.56062656897969,10,0,8095.5,5094.5,6.5,29.5,44.0,28.8,74.94999999999999,23.25,2.6,12.600000000000001,1006.9000000000001,43.15,223.05,19.35
26.109303948688027,72.57922029330697,7,0,2029.5,1398.0,2.0,11.0,153.0,32.025,68.45,24.8,1.8,21.05,996.1,71.94999999999999,198.95,17.3
25.708664778044664,81.71492288153775,4,0,2809.0,1981.5,3.0,20.0,103.0,30.85,33.25,11.45,0.0,14.799999999999999,1008.35,7.25,300.85,26.0
27.737592909216946,76.0630420240718,10,0,5441.5,3510.0,14.0,57.5,380.0,28.625,28.65,8.05,0.0,8.45,1009.75,17.099999999999998,216.25,18.7
25.493020215118175,80.33799051002792,11,0,3316.0,1925.0,8.323089046493306,34.12598270440252,128.0,20.625,44.7,7.0,0.0,8.649999999999999,1014.85,0.2,191.95,16.5
22.889749236250488,88.57460390217135,5,0,6878.0,4860.5,15.0,51.0,9.0,30.25,71.15,24.299999999999997,8.1105,34.35,997.85,74.6,278.65,24.1
23.905123089745118,75.55700608571799,8,0,5427,4959,8.5,37.0,439.0,25.825000000000003,85.35,22.6,2.05,27.0,1002.2,88.45,171.60000000000002,14.8
27.76631828620133,71.5626062877043,12,0,1344.5,896.0,8.323089046493306,34.12598270440252,121.0,18.75,25.950000000000003,-2.2,0.0,16.700000000000003,1017.3,22.55,157.75,13.55
24.92241272395696,73.40970658517091,2,0,3744.5,2143.0,5.5,29.5,836.0,16.35,45.1,2.6999999999999997,0.0,9.4,1018.05,0.0,221.0,19.15
20.257084247468075,78.09469632187111,6,0,2377.5,1421.5,4.0,19.5,335.0,33.075,49.150000000000006,19.5,1.6,34.55,1003.3,73.5,231.3,20.0
35.7809693979071,75.6868520727444,10,0,-200.5,-181.0,8.323089046493306,34.12598270440252,5061.0,2.375,36.0,-11.350000000000001,0.0,12.8,1018.35,0.4,271.29999999999995,23.5
26.153056185979082,77.31685617445117,3,0,5252.0,3298.0,7.5,36.5,286.0,24.9,47.7,11.7,0.8,19.05,1008.75,56.35,201.7,17.200000000000003
26.873357932089654,74.53836806141389,5,0,2139.0,1391.5,3.0,16.0,404.0,34.65,24.6,9.4,0.15,26.1,1007.95,40.25,325.65,28.1
24.38586865134758,71.5923919287063,1,0,5674.0,3927.0,9.5,57.5,43.0,18.450000000000003,30.05,-1.55,0.0,15.850000000000001,1016.2,20.099999999999998,207.0,17.9
25.912301322955425,85.18444281189413,5,0,4976.0,3600.0,11.0,44.0,54.0,29.975,65.25,22.3,1.5,17.65,1000.55,40.25,331.45,28.45
15.30643362311782,76.29708727209685,7,0,6024.0,4060.5,4.0,18.0,551.0,26.049999999999997,78.44999999999999,21.3,2.0,30.95,1008.05,93.75,194.35,16.75
24.50177000918917,72.3631689607282,7,0,3801.0,3108.0,6.0,28.0,203.0,32.325,67.6,24.5,6.25,20.700000000000003,998.15,67.4,214.85,18.6
15.883538227861756,77.8841834137905,8,0,3551.5,2437.5,5.0,24.5,291.0,28.375,66.4,21.05,0.1,35.45,1005.85,92.55000000000001,136.65,11.8
20.30942008024753,74.8160891716984,9,0,6479.0,3998.0,18.0,59.5,454.0,27.325,80.25,22.950000000000003,9.15,14.25,1008.05,67.3,208.0,18.05
26.451729753785038,76.55250686789792,11,0,3603.5,2318.0,4.5,26.0,240.0,27.825,31.599999999999998,8.4,0.0,13.5,1013.1500000000001,1.5499999999999998,202.5,17.5
34.91886898479181,75.18101111376764,12,0,-169.5,-178.0,0.0,0.0,4329.0,-14.95,66.7,-21.85,0.0,11.15,1040.8,12.2,159.8,13.8
22.804013070958085,73.95124393175522,5,0,3625.5,2381.0,5.0,24.5,220.0,33.0,43.3,17.75,0.0,10.95,1002.55,50.0,294.29999999999995,25.5
35.530493464305195,75.03461355307017,12,0,902.0,723.5,0.5,3.0,3626.0,-10.425,51.349999999999994,-19.25,0.0,14.4,1026.6,73.85,143.5,12.3
12.609295115645955,79.94506953961145,9,0,5524.0,3497.0,9.5,41.5,22.0,30.224999999999998,80.25,26.0,5.543,18.0,1008.75,55.699999999999996,222.45,19.15
23.482224034266533,74.89863772818093,8,0,4115.5,3545.0,2.5,13.5,551.0,26.625,85.3,23.35,1.05,23.05,1005.85,86.55000000000001,242.05,20.8
25.689970504223485,82.40380812927226,3,0,3980.0,2555.0,8.323089046493306,34.12598270440252,88.0,25.625,54.7,14.75,0.0,17.5,1011.15,4.699999999999999,269.75,23.35
25.876798749492753,71.58640815135627,7,0,4131.5,3255.5,6.0,29.5,160.0,29.800000000000004,79.44999999999999,25.0,21.2,28.6,999.8499999999999,87.69999999999999,215.2,18.700000000000003
25.91154800991017,87.71344334562797,9,0,7444.5,5239.5,16.0,53.0,46.0,29.025,82.45,25.05,0.7,17.4,1006.55,83.69999999999999,198.05,17.05
10.719681586614923,79.4709834002375,4,0,4521.0,3343.0,6.5,35.0,16.0,33.875,67.94999999999999,24.799999999999997,0.0,27.0,1006.1,76.55000000000001,257.25,22.2
20.382526802997877,74.5601269757277,6,0,2729.5,1707.5,4.0,17.5,530.0,30.025,68.25,22.3,0.75,26.799999999999997,1002.0999999999999,65.44999999999999,234.85,20.25
11.525789421917501,79.62152456047781,11,0,3482.0,2697.0,5.0,26.0,9.0,26.175,91.35,24.35,54.623999999999995,11.7,1011.8499999999999,79.65,120.8,10.399999999999999
28.251936553592532,75.40411917516708,7,0,2803.5,2112.5,2.5,15.5,307.0,31.525000000000002,66.55,24.25,0.35,30.95,994.9,74.55,231.75,19.950000000000003
11.0727328086989,79.15414861633082,11,0,5251.5,3214.0,7.5,43.5,32.0,28.5,82.5,24.15,0.5185,16.6,1011.0,51.3,235.64999999999998,20.35
34.45138951939083,76.0654889750458,7,0,3872.5,1865.0,3.0,15.5,2802.0,9.75,66.8,4.0,0.65,3.45,1008.5,61.900000000000006,258.55,22.35
22.15596808054657,71.41632241468082,6,0,1864.5,1073.0,2.5,12.0,173.0,33.975,43.099999999999994,16.55,0.0,32.75,1004.15,31.55,308.75,26.7
34.18846933529684,78.33965782301394,3,0,-284.0,-283.0,8.323089046493306,34.12598270440252,6006.0,-13.4,61.699999999999996,-24.35,0.65,13.85,1042.6,62.55,226.75,17.85
32.67038212622405,76.75501489648332,3,0,1941.5,1104.0,2.5,15.5,3323.0,8.55,51.0,-9.850000000000001,0.0,20.85,1024.5,12.25,283.29999999999995,24.6
10.359059535119355,77.55279626977934,8,0,8246.0,5609.5,40.5,79.5,1070.0,20.275,84.0,17.299999999999997,8.85,7.4,1009.8,90.1,151.29999999999998,13.200000000000001
26.90459460198419,73.68048250417446,10,0,2670,1564,8.323089046493306,34.12598270440252,331.0,28.075,22.15,3.65,0.0,13.15,1011.75,0.05,239.5,20.75
10.480613823166717,78.43660790127211,11,0,6972.5,3550.0,12.5,52.0,194.0,27.225,83.25,23.15,2.0,17.5,1013.15,74.75,197.95,17.0
12.690710259221134,79.81876891012662,8,0,5986,3816,8.0,36.0,64.0,30.5,78.05,25.85,19.375999999999998,21.700000000000003,1006.8,66.1,194.7,16.7
22.45232312104028,88.54457737774746,3,0,5730,3573,11.0,52.0,2.0,26.275,58.5,16.65,0.0,16.6,1011.5,6.550000000000001,250.4,20.65
21.975724472566178,75.30788554000104,2,0,5016.5,2671.0,8.0,40.5,217.0,20.275,25.45,-1.15,0.0,13.5,1011.6500000000001,5.6,231.25,19.95
14.77900262664387,74.61123710589771,2,0,7491.5,4178.0,51.0,88.0,304.0,26.125,59.8,14.3,0.0,14.75,1012.3,19.95,291.9,25.3
23.699268048160285,69.14000469186367,4,0,2020.0,1332.0,2.0,13.0,3.0,29.85,54.85,18.15,0.0,29.299999999999997,1008.8,25.8,285.35,24.5
22.545630669573068,88.34874738958611,4,0,3493.5,2050.5,8.323089046493306,34.12598270440252,7.0,32.625,53.75,21.1,0.0,17.5,1006.3,24.65,294.29999999999995,25.4
34.15001384843016,76.09749450350672,7,0,-56.5,-370.0,8.323089046493306,34.12598270440252,4966.0,10.925,66.75,4.55,2.6,12.75,1014.25,69.25,257.75,22.1
25.482242544674932,80.79308106981797,6,0,2604.0,1708.0,2.5,14.5,123.0,39.1,12.95,3.45,0.0,19.8,998.1,40.55,331.35,28.65
24.420723745032817,76.6845003648182,8,0,4249.0,4369.5,3.5,18.5,316.0,25.299999999999997,91.8,23.8,18.0,23.799999999999997,999.7,99.9,30.299999999999997,2.7
21.96535953634231,74.15610372667227,7,0,3547.0,2820.5,5.5,22.0,146.0,25.275,91.69999999999999,23.65,5.949999999999999,14.05,1000.55,100.0,25.55,2.0
25.59627391951833,84.94186437840236,2,0,6802.5,4273.5,13.5,57.5,53.0,15.375,79.9,11.2,0.0,13.0,1013.9,18.35,207.75,18.049999999999997
10.575735530392555,79.15107801169746,5,0,5979.5,4038.5,10.5,49.0,42.0,31.075,69.1,23.9,13.705,25.9,1009.3,47.05,277.25,23.8
11.609282525917967,79.36122977197302,10,0,4731.0,3090.0,9.0,40.5,68.0,30.125,75.6,24.1,3.3,15.3,1010.35,52.25,277.1,23.799999999999997
26.11883630122845,71.37309256470036,12,0,1945.0,1327.0,2.0,17.5,212.0,21.549999999999997,23.9,-1.35,0.0,16.75,1019.0,9.5,175.55,15.2
27.056647842639876,73.30336803055485,7,0,2126.5,1516.5,2.0,13.5,312.0,34.425,53.4,23.2,0.65,33.45,996.5,82.15,274.8,23.7
22.239448173866098,70.88017260029065,1,0,5180.0,3147.5,9.0,44.5,156.0,24.65,66.2,16.85,0.1,14.799999999999999,1014.35,42.400000000000006,186.8,16.0
27.38152409534369,79.38607055490132,2,0,5739.0,3999.0,9.5,50.5,154.0,19.25,76.4,13.649999999999999,0.0,10.1,1013.3,29.0,211.64999999999998,18.4
17.098525061927635,79.77986855366,3,0,2949.0,998.5,8.0,40.0,153.0,28.675,54.45,17.3,0.0,12.6,1011.0,6.0,275.55,23.75
16.679534748621094,78.00813453867514,5,0,4298.5,2994.5,10.0,43.0,443.0,32.575,36.2,12.5,0.0,17.65,1007.65,65.5,318.70000000000005,27.6
24.926264744601255,73.96958453822127,5,0,2944.5,2016.5,5.5,25.0,532.0,31.825,27.1,10.85,0.0,21.75,1006.8,26.4,313.45000000000005,27.049999999999997
23.97270988202492,76.3312325985884,6,0,2481.0,1363.5,2.5,13.5,383.0,31.875,51.1,19.75,1.1500000000000001,29.349999999999998,1003.8,87.15,180.3,15.649999999999999
24.860317690773694,74.3499815011891,6,0,2793,1869,3.5,21.0,440.0,35.025000000000006,35.4,17.049999999999997,0.0,22.3,999.3,48.45,317.3,27.45
20.348201502581276,76.9055279711124,1,0,4083.5,1723.5,3.0,17.0,476.0,19.95,74.1,14.6,0.65,14.05,1013.7,55.5,135.5,11.7
22.595752549337135,87.97167966024026,5,0,6405.0,4798.0,13.5,47.5,10.0,30.0,71.95,24.0,10.339,28.6,1003.5999999999999,46.2,310.4,26.8
23.10916970130717,87.6993952887075,12,0,2413.5,1372.5,2.5,23.0,30.0,21.349999999999998,63.9,13.25,0.0,9.55,1017.55,3.0,192.7,16.6
11.551758716172209,75.70469164136094,2,0,7585.5,4550.0,54.0,88.5,28.0,27.825,66.7,20.6,0.35,6.9,1010.7,29.8,237.0,20.55
12.302505598994772,79.77943487792679,10,0,5662.5,3754.5,14,55,35.0,28.6,78.35,23.35,6.8525,17.8,1009.85,84.95,229.8,19.9
21.163954107363725,79.97228347235688,1,0,4084.0,2188.5,7.0,36.5,269.0,20.474999999999998,55.550000000000004,10.3,0.4,13.35,1015.6,21.900000000000002,210.8,18.200000000000003
26.928108226027057,76.33635104700488,8,0,5176.5,3853.0,12.5,47.5,315.0,32.05,50.55,19.9,49.5,14.8,1004.3499999999999,49.4,254.1,21.95
26.251021650070104,73.60444929135116,6,0,2006.5,1374.5,2.0,13.0,267.0,35.975,36.85,17.8,0.0,27.75,1001.35,1.45,328.4,28.299999999999997
32.91842626282321,77.54478307527083,9,0,1211.0,812.5,8.323089046493306,34.12598270440252,4319.0,1.5499999999999996,63.0,-6.1,0.0,9.2,1020.85,40.3,247.15,21.4
26.38180692017402,84.50362677384783,2,0,5713.0,3590.5,14.0,60.5,67.0,21.05,37.05,4.5,0.0,12.600000000000001,1012.6,17.8,235.45,20.25
26.224396100818698,71.44022031543798,10,0,1313.5,975.0,2.0,14.0,240.0,32.8,50.9,20.45,0.0,16.75,1006.45,23.05,211.7,18.299999999999997
9.547297098836506,77.33431923333997,7,0,4394.5,3455.0,1.0,3.5,1091.0,21.625,89.4,17.95,3.65,17.6,1009.85,95.95,114.85000000000001,9.85
23.5478704927593,87.86124289004798,12,0,3370,2088,2.5,16.5,30.0,21.400000000000002,34.9,3.3,0.0,12.8,1013.45,0.1,206.65,17.8
9.18387570287552,78.18241454973673,1,0,5494.0,3991.0,1.0,5.0,30.0,25.725,83.94999999999999,22.3,0.6499999999999999,11.0,1010.25,84.0,78.75,6.800000000000001
36.171911960323115,73.9240623552412,11,0,2504,856,1.0,9.0,3589.0,-3.8,71.6,-8.15,8.2,11.850000000000001,1027.0,74.1,154.2,13.35
10.815686392055682,76.9183212665766,1,0,5053,2718,6.5,38.5,252.0,24.725,60.35,14.850000000000001,0.0,15.700000000000001,1014.0,25.85,262.9,22.65
34.27741121269963,78.0046551255213,12,0,387.0,302.0,8.323089046493306,34.12598270440252,5252.0,-8.975000000000001,40.55,-23.9,0.0,11.850000000000001,1028.1,45.5,146.2,12.7
11.154515925624251,79.48443049648213,6,0,6861.5,4649.0,6.0,29.0,18.0,31.825000000000003,64.55000000000001,23.2,1.1,23.6,1005.25,88.75,213.95,18.6
20.18317257089218,78.50741389992064,4,0,3745.5,1937.5,2.5,15.5,341.0,29.5,54.6,17.9,3.5,36.35,1009.55,50.95,288.35,24.9
